tool		GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
goblint-regression/28-race_reach_09-ptrmunge_racing.yml	false	OUT OF MEMORY	error	10.11919796	10.126246778003406	3999.997952	memory	OUT OF MEMORY	error	10.215703786	10.22073174698744	3999.997952	memory
goblint-regression/28-race_reach_61-invariant_racing.yml	false	TIMEOUT	error	61.155349768	61.17784315199242	3978.530816	cputime	TIMEOUT	error	61.169163673	61.178304675006075	3978.567680	cputime
pthread-atomic/read_write_lock-2.yml	false	false(unreach-call)	correct	0.114160892	0.12175265498808585	26.173440		false(unreach-call)	correct	0.112239858	0.12107611900137272	26.136576	
pthread-ext/26_stack_cas.yml	true	TIMEOUT	error	60.9864773	61.0171179780009	105.906176	cputime	TIMEOUT	error	60.999851191	61.01224660400476	102.477824	cputime
pthread-ext/26_stack_cas_longest-2.yml	true	TIMEOUT	error	60.99957683	61.021566652008914	112.435200	cputime	TIMEOUT	error	61.006002447	61.01408288600214	104.509440	cputime
pthread-ext/26_stack_cas_longest-1.yml	false	false(unreach-call)	correct	0.120916511	0.13064104500517715	26.468352		false(unreach-call)	correct	0.109910087	0.1159583249973366	26.431488	
pthread-ext/25_stack_longer-2.yml	true	TIMEOUT	error	60.862425128	61.01812447399425	101.806080	cputime	TIMEOUT	error	61.007448117	61.01652045099763	103.174144	cputime
pthread-ext/25_stack_longer-1.yml	false	false(unreach-call)	correct	0.078059594	0.08427986901369877	26.267648		false(unreach-call)	correct	0.079269214	0.08125632999872323	26.402816	
pthread-ext/08_rand_cas.yml	true	true	correct	0.069937287	0.079797537997365	26.181632		true	correct	0.063743685	0.06945783999981359	26.087424	
pthread-wmm/safe029_tso.yml	true	true	correct	0.225654801	0.22791425499599427	26.103808		TIMEOUT	error	61.017047038	61.02823986099975	303.898624	cputime
pthread-wmm/safe033_tso.yml	true	true	correct	0.396585546	0.4061034509941237	26.083328		TIMEOUT	error	61.01806049	61.026093886001036	303.087616	cputime
pthread-wmm/safe006_pso.oepc_pso.opt_tso.oepc_tso.opt-thin000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	true	correct	0.229732894	0.23557938200247008	26.095616		TIMEOUT	error	61.017469039	61.02808849400026	301.608960	cputime
pthread-wmm/safe030_tso.yml	true	TIMEOUT	error	60.995259978	61.01183395199769	26.083328	cputime	TIMEOUT	error	61.00153724	61.01017511099053	32.587776	cputime
pthread-wmm/safe011_tso.yml	true	TIMEOUT	error	60.992188088	61.01289758499479	26.124288	cputime	TIMEOUT	error	60.434417329	61.028802756991354	307.490816	cputime
pthread-atomic/peterson.yml	true	true	correct	0.06812722	0.07428200400318019	26.095616		true	correct	0.060039528	0.06827687699114904	26.087424	
pthread-wmm/safe031_tso.yml	true	TIMEOUT	error	60.906759277	61.01119671900233	26.103808	cputime	ABORTED	error	0.082072901	0.19418492699333	31.084544	
pthread-wmm/safe004_tso.yml	true	TIMEOUT	error	61.000713102	61.007640869996976	26.087424	cputime	TIMEOUT	error	61.018232667	61.02470394800184	303.341568	cputime
pthread-wmm/safe021_tso.yml	true	TIMEOUT	error	60.988335775	61.01097187800042	26.087424	cputime	ABORTED	error	0.081268652	0.21407351999368984	31.133696	
pthread-wmm/safe018_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	true	correct	51.339000851	51.389297904999694	26.083328		true	correct	51.982143007	52.06773163299658	32.129024	
pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	error	60.927296312	61.0116074240068	26.087424	cputime	TIMEOUT	error	61.008727681	61.025618097992265	307.437568	cputime
pthread-wmm/safe003_tso.yml	true	TIMEOUT	error	60.993100448	61.008393479991355	26.189824	cputime	ABORTED	error	0.081076525	0.2064989259961294	31.010816	
pthread-wmm/safe028_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	error	60.919001389	61.00778703499236	26.091520	cputime	ABORTED	error	0.08378397	0.22874786099418998	30.986240	
pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	error	60.989279862	61.00817895799992	26.087424	cputime	TIMEOUT	error	61.01557775	61.027484410005854	309.833728	cputime
pthread-wmm/safe034_tso.yml	true	TIMEOUT	error	60.958848251	61.0152845410048	26.099712	cputime	TIMEOUT	error	60.354309518	61.03230717500264	307.699712	cputime
pthread-wmm/safe023_tso.yml	true	TIMEOUT	error	60.997136306	61.0098314939969	26.083328	cputime	TIMEOUT	error	60.649311365	61.02614839799935	310.644736	cputime
pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	error	60.884650679	61.0105330790102	26.087424	cputime	ABORTED	error	0.084467362	0.2167646649904782	31.043584	
pthread-wmm/safe025_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	error	60.809719193	61.01035518498975	26.107904	cputime	TIMEOUT	error	61.020286025	61.0297857849946	306.966528	cputime
pthread-wmm/safe035_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	error	60.992898701	61.01333816599799	26.083328	cputime	TIMEOUT	error	61.020023814	61.026734849991044	309.309440	cputime
pthread-atomic/lamport.yml	true	true	correct	0.06790533	0.07794606400420889	26.091520		true	correct	0.068142507	0.07829998599481769	26.083328	
pthread-wmm/safe027_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	error	60.999641632	61.01398968300782	26.116096	cputime	TIMEOUT	error	61.024451976	61.03386493700964	316.235776	cputime
pthread-atomic/dekker-unfair.yml	true	true	correct	0.071602389	0.07484471499628853	26.038272		true	correct	0.067362029	0.07582594999985304	26.087424	
pthread-theta/unwind3-1.yml	false	false(unreach-call)	correct	0.068926177	0.0776819080056157	26.124288		false(unreach-call)	correct	0.072806768	0.07917831100348849	26.210304	
pthread-theta/unwind3-nondet.yml	false	true	wrong	0.070113133	0.07294136399286799	26.144768		true	wrong	0.067995773	0.07411742801195942	26.214400	
pthread-theta/unwind1-100.yml	false	true	wrong	0.066018874	0.07188686699373648	26.087424		true	wrong	0.067197296	0.07393144299567211	26.087424	
pthread-theta/exponential-64.yml	true	TIMEOUT	error	61.002695754	61.01437768799951	65.060864	cputime	TIMEOUT	error	60.626482804	61.016437421989394	65.310720	cputime
pthread-theta/exponential-nondet.yml	true	true	correct	0.066902905	0.06965392600977793	26.157056		true	correct	0.066384007	0.07472758099902421	26.087424	
pthread-theta/unwind2-100.yml	false	false(unreach-call)	correct	0.065756455	0.07126155600417405	26.198016		false(unreach-call)	correct	0.067134754	0.0735403759899782	26.345472	
pthread-ext/43_NetBSD_sysmon_power_sliced-pthread.yml	true	ERROR (compilation)	error	0.060645444	0.06728234700858593	25.747456		ERROR (compilation)	error	0.062693746	0.0689282139937859	25.829376	
pthread-theta/wsc.yml	true	true	correct	0.082102382	0.08508974600408692	26.214400		true	correct	0.081647534	0.08431909800856374	26.177536	
pthread-wmm/safe033_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	correct	0.684846235	0.6908408660092391	26.370048		TIMEOUT	error	60.999419642	61.0327510109928	337.076224	cputime
pthread-wmm/rfi004.yml	false	false(unreach-call)	correct	3.490099943	3.498098904005019	26.353664		TIMEOUT	error	60.837449758	61.03178609099996	346.914816	cputime
pthread-wmm/safe029_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	correct	0.111120456	0.11735211800260004	26.406912		TIMEOUT	error	61.011399415	61.02431450699805	200.925184	cputime
pthread-wmm/mix054_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	false(unreach-call)	correct	0.325332706	0.32755126600386575	26.349568		TIMEOUT	error	61.018806812	61.03263588499976	344.293376	cputime
pthread-wmm/safe010_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	correct	0.113841041	0.11745234701083973	26.353664		TIMEOUT	error	61.008163185	61.02968468099425	345.812992	cputime
pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.yml	false	TIMEOUT	error	60.991906071	61.009084991994314	26.411008	cputime	TIMEOUT	error	61.01724574	61.02844796401041	336.846848	cputime
pthread-wmm/mix022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	correct	0.158241088	0.16356777100008912	26.349568		TIMEOUT	error	61.007665378	61.030655050999485	352.792576	cputime
pthread-wmm/mix048_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr000_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	false	false(unreach-call)	correct	0.125509951	0.13078419800149277	26.480640		TIMEOUT	error	61.02349802	61.03185874699557	337.096704	cputime
pthread-wmm/rfi000_power.opt_pso.opt_rmo.opt.yml	false	false(unreach-call)	correct	1.256247139	1.2612782149954	26.456064		TIMEOUT	error	61.011306426	61.029070323013	344.227840	cputime
pthread-wmm/rfi001_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	correct	0.217470631	0.22289123400696553	26.357760		TIMEOUT	error	61.011867245	61.02257697099412	206.503936	cputime
pthread-wmm/mix041_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	false(unreach-call)	correct	1.281580161	1.2879826499993214	26.374144		TIMEOUT	error	61.014991095	61.02459583099699	349.241344	cputime
pthread-wmm/mix012_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false	false(unreach-call)	correct	0.160313746	0.1636301060061669	26.345472		TIMEOUT	error	61.01596459	61.035435572004644	357.273600	cputime
pthread-wmm/mix034_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false	false(unreach-call)	correct	0.216509437	0.22166499400918838	26.345472		TIMEOUT	error	61.012903869	61.033136526006274	201.592832	cputime
pthread-wmm/safe030_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	error	60.99783919	61.01142430600885	26.349568	cputime	TIMEOUT	error	61.019517453	61.032016601006035	354.971648	cputime
pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	error	60.987799182	61.01248853800644	26.480640	cputime	TIMEOUT	error	60.551049302	61.03261820600892	356.208640	cputime
pthread-wmm/mix033.opt.yml	false	TIMEOUT	error	60.985255114	61.00959257899376	26.320896	cputime	TIMEOUT	error	61.019045967	61.03382998800953	360.140800	cputime
pthread-wmm/mix053.opt.yml	false	TIMEOUT	error	60.898098348	61.00845640800253	26.386432	cputime	TIMEOUT	error	61.012363597	61.03421764400264	345.260032	cputime
pthread-wmm/mix032.opt.yml	false	TIMEOUT	error	60.994993673	61.010456421005074	26.320896	cputime	TIMEOUT	error	61.008631073	61.03525945000001	347.013120	cputime
pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	TIMEOUT	error	60.995101206	61.01187820000632	26.345472	cputime	TIMEOUT	error	60.354161391	61.03229075799754	348.442624	cputime
pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.yml	false	TIMEOUT	error	60.991391225	61.008919772008085	26.415104	cputime	TIMEOUT	error	60.645455498	61.03002675199241	368.472064	cputime
pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	error	60.967259343	61.009782627996174	26.476544	cputime	TIMEOUT	error	61.019592235	61.033748789006495	351.264768	cputime
pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	TIMEOUT	error	61.002642405	61.01185573400289	26.402816	cputime	TIMEOUT	error	61.010537665	61.029793787995004	358.821888	cputime
pthread-wmm/safe014_rmo.oepc.yml	false	false(unreach-call)	correct	0.080185404	0.09122641599969938	26.390528		false(unreach-call)	correct	0.082757352	0.08857946300122421	26.365952	
pthread-wmm/safe012_rmo.oepc.yml	false	false(unreach-call)	correct	0.077195781	0.08319315798871685	26.349568		false(unreach-call)	correct	0.084986324	0.09041756400256418	26.480640	
pthread-wmm/safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	correct	0.075513798	0.08190365499467589	26.435584		false(unreach-call)	correct	0.085420794	0.09151019601267762	26.345472	
pthread-wmm/safe030_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	correct	8.521797316	8.546585727992351	26.484736		TIMEOUT	error	61.018956062	61.03441308399488	346.357760	cputime
pthread-wmm/mix039.opt.yml	false	TIMEOUT	error	60.998529393	61.00910226900305	26.451968	cputime	TIMEOUT	error	60.421987251	61.03336336799839	355.946496	cputime
pthread-wmm/mix035_power.opt_rmo.opt.yml	false	TIMEOUT	error	60.988848564	61.01306000100158	26.492928	cputime	TIMEOUT	error	61.006445984	61.03742938199139	350.703616	cputime
pthread-wmm/mix056_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	correct	10.700212397	10.707847191006294	26.480640		TIMEOUT	error	60.851645381	61.02465543700964	219.140096	cputime
pthread-wmm/mix036_pso.opt_tso.opt.yml	false	TIMEOUT	error	60.973238752	61.01428741800191	26.378240	cputime	TIMEOUT	error	61.023423043	61.03503603900026	353.456128	cputime
pthread-wmm/mix024_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	error	60.894542174	61.015696810994996	26.480640	cputime	TIMEOUT	error	61.025681521	61.035507795008016	351.600640	cputime
pthread-wmm/safe006_power.oepc-thin000_power.oepc.yml	false	false(unreach-call)	correct	0.081370366	0.08583330099645536	26.476544		false(unreach-call)	correct	0.085997172	0.09207184601109475	26.484736	
pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	error	60.993235742	61.01147528000001	26.419200	cputime	TIMEOUT	error	61.017098126	61.02621793000435	225.730560	cputime
pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml	false	TIMEOUT	error	60.971883827	61.011333539005136	26.546176	cputime	TIMEOUT	error	61.023323265	61.03692703900742	354.836480	cputime
pthread-wmm/safe021_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	correct	11.020668221	11.028203822002979	26.488832		TIMEOUT	error	61.001150762	61.020898642003885	223.924224	cputime
pthread-wmm/safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	correct	8.860432282	8.900510441002552	26.480640		TIMEOUT	error	61.022636634	61.031512861998635	360.542208	cputime
pthread-wmm/mix028_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	correct	23.955836523	24.008146975000273	26.394624		TIMEOUT	error	61.024852816	61.03426238099928	359.727104	cputime
pthread-wmm/mix045_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	correct	48.280805405	48.29533678700682	26.443776		TIMEOUT	error	61.02428733	61.035490143010975	356.737024	cputime
pthread-wmm/mix027_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	error	61.000821877	61.01084920299763	26.427392	cputime	TIMEOUT	error	61.025691817	61.03318823999143	369.725440	cputime
pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	error	60.665907004	61.01395780099847	26.480640	cputime	TIMEOUT	error	61.024472673	61.03439478301152	368.570368	cputime
pthread-wmm/mix042.oepc.yml	false	false(unreach-call)	correct	49.318891639	49.34054559699143	26.423296		TIMEOUT	error	61.019197684	61.028866542998	372.555776	cputime
pthread-wmm/mix038_tso.oepc.yml	false	TIMEOUT	error	60.798159069	61.01324679100071	26.492928	cputime	TIMEOUT	error	60.993871864	61.030565635999665	361.762816	cputime
pthread-wmm/mix044.opt.yml	false	TIMEOUT	error	61.002628639	61.01300677600375	26.468352	cputime	TIMEOUT	error	60.384592111	61.02949719900789	366.133248	cputime
pthread-wmm/mix026_pso.opt_rmo.opt.yml	false	TIMEOUT	error	61.004231668	61.014711691997945	26.480640	cputime	TIMEOUT	error	61.024852258	61.03432520700153	365.043712	cputime
pthread-wmm/mix006_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	61.002954425	61.014630525998655	26.484736	cputime	ABORTED	error	0.100794745	0.2448341050039744	32.014336	
pthread-wmm/mix023_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	error	61.000137289	61.011518182000145	26.386432	cputime	TIMEOUT	error	61.025702791	61.03636973800894	360.423424	cputime
pthread-wmm/mix012_pso.opt_tso.opt.yml	false	false(unreach-call)	correct	0.960603216	0.968533793988172	26.488832		TIMEOUT	error	61.025007626	61.032931468012976	349.417472	cputime
pthread-wmm/thin002_rmo.yml	false	false(unreach-call)	correct	0.081076506	0.08688892799546011	26.492928		false(unreach-call)	correct	0.087197448	0.0975017609889619	26.480640	
pthread-wmm/rfi010.yml	false	false(unreach-call)	correct	2.13095465	2.164529236004455	26.492928		TIMEOUT	error	60.476619773	61.02667943299457	347.848704	cputime
pthread-wmm/mix024_power.oepc_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml	false	false(unreach-call)	correct	26.204012166	26.218444454003475	26.398720		ABORTED	error	0.100363705	0.23442506699939258	32.034816	
pthread-wmm/mix033_tso.oepc.yml	false	TIMEOUT	error	61.003311598	61.0095569230034	26.521600	cputime	TIMEOUT	error	60.573959122	61.03383222199045	372.879360	cputime
pthread-wmm/mix015.oepc.yml	false	false(unreach-call)	correct	26.404266773	26.414261458005058	26.505216		ABORTED	error	0.099036647	0.2331692620064132	32.030720	
pthread-wmm/mix000.opt.yml	false	false(unreach-call)	correct	2.162677467	2.170630665990757	26.492928		TIMEOUT	error	60.989453433	61.02470022000489	236.232704	cputime
pthread-wmm/safe009_rmo.opt.yml	false	TIMEOUT	error	60.973573648	61.012720079990686	26.480640	cputime	TIMEOUT	error	61.003809445	61.011732122991816	26.419200	cputime
pthread-wmm/safe018_power.oepc.yml	false	false(unreach-call)	correct	0.081004334	0.08733421900251415	26.513408		false(unreach-call)	correct	0.085869823	0.09467802000290249	26.476544	
pthread-wmm/mix030_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	error	61.004683708	61.01330926999799	26.517504	cputime	TIMEOUT	error	61.02437035	61.03448312400724	368.115712	cputime
pthread-wmm/safe014_power.oepc.yml	false	false(unreach-call)	correct	0.084336254	0.09347347500442993	26.439680		false(unreach-call)	correct	0.089349571	0.1006345099885948	26.501120	
pthread-wmm/mix002.oepc.yml	false	TIMEOUT	error	60.984193251	61.01118102799228	26.488832	cputime	TIMEOUT	error	60.514545945	61.03682186399237	373.198848	cputime
pthread-wmm/mix021_tso.oepc.yml	false	TIMEOUT	error	60.96173377	61.00787940900773	26.480640	cputime	TIMEOUT	error	61.007245138	61.033550071006175	357.298176	cputime
pthread-wmm/mix022_tso.yml	false	false(unreach-call)	correct	0.899072982	0.9345714429946383	26.472448		TIMEOUT	error	60.938576026	61.034541945991805	369.819648	cputime
pthread-wmm/rfi007_tso.yml	false	false(unreach-call)	correct	0.898296928	0.9238887289975537	26.554368		TIMEOUT	error	61.014985978	61.02456995900138	228.093952	cputime
pthread-wmm/mix026_power.opt_tso.opt.yml	false	TIMEOUT	error	61.004131115	61.01083430199651	26.406912	cputime	TIMEOUT	error	61.021026502	61.02874449900992	371.990528	cputime
pthread-wmm/mix016_pso.opt_tso.opt.yml	false	TIMEOUT	error	60.995344146	61.01328360600746	26.558464	cputime	TIMEOUT	error	61.010761694	61.026214047000394	230.940672	cputime
pthread-wmm/mix057_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.979408425	61.01105818200449	26.480640	cputime	TIMEOUT	error	61.023327375	61.038177416005055	373.043200	cputime
pthread-wmm/mix000.oepc.yml	false	false(unreach-call)	correct	0.198729376	0.20663647599576507	26.488832		TIMEOUT	error	61.011726247	61.02736911299871	229.453824	cputime
pthread-wmm/rfi008.oepc.yml	false	false(unreach-call)	correct	0.194560267	0.20054743099899497	26.525696		TIMEOUT	error	61.0243562	61.034066392996465	364.650496	cputime
pthread-wmm/mix055_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.999086616	61.011406189005356	26.484736	cputime	TIMEOUT	error	61.015694249	61.02643934299704	248.958976	cputime
pthread-wmm/mix030_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.98883884	61.0123430340027	26.484736	cputime	TIMEOUT	error	61.018249239	61.0241971630021	240.463872	cputime
pthread-wmm/mix003_power.opt_pso.opt_rmo.opt_tso.opt.yml	false	TIMEOUT	error	60.987285431	61.012044160001096	26.456064	cputime	TIMEOUT	error	61.024812602	61.031762977989274	368.021504	cputime
pthread-wmm/mix027_tso.yml	false	TIMEOUT	error	60.961373085	61.00791078200564	26.578944	cputime	TIMEOUT	error	61.012779271	61.027224980993196	256.847872	cputime
pthread-wmm/mix015.opt.yml	false	TIMEOUT	error	60.998633879	61.011870981004904	26.456064	cputime	TIMEOUT	error	61.020336664	61.03619264200097	367.329280	cputime
pthread-wmm/mix021_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.961652235	61.00983293101308	26.480640	cputime	TIMEOUT	error	61.020848702	61.027544640004635	344.305664	cputime
pthread-wmm/mix047_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.843611654	61.00902826800302	26.484736	cputime	TIMEOUT	error	60.605355502	61.02390247299627	235.216896	cputime
pthread-wmm/mix028_tso.yml	false	TIMEOUT	error	60.870483661	61.01478623600269	26.562560	cputime	TIMEOUT	error	61.024167526	61.03403531599906	365.051904	cputime
pthread-wmm/mix020.oepc.yml	false	TIMEOUT	error	60.99355953	61.01541515601275	26.546176	cputime	TIMEOUT	error	61.01323487	61.02697200900002	238.800896	cputime
pthread-wmm/mix046.oepc.yml	false	TIMEOUT	error	60.995826642	61.01168708199111	26.513408	cputime	TIMEOUT	error	61.025820154	61.03717397899891	339.951616	cputime
pthread-wmm/mix044_tso.oepc.yml	false	TIMEOUT	error	60.73661992	61.0130725850031	26.619904	cputime	TIMEOUT	error	60.769422829	61.03427015300258	347.103232	cputime
pthread-wmm/mix040_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.866800414	61.01176586000656	26.484736	cputime	TIMEOUT	error	60.539798651	61.02731158900133	380.817408	cputime
pthread-wmm/thin002_power.oepc.yml	false	false(unreach-call)	correct	0.092706599	0.10135462100151926	26.476544		false(unreach-call)	correct	0.091628949	0.09726460099045653	26.476544	
pthread-wmm/mix037_tso.oepc.yml	false	TIMEOUT	error	60.992370738	61.01054835700779	26.611712	cputime	TIMEOUT	error	61.026973012	61.03396401400096	371.007488	cputime
pthread-wmm/mix039.oepc.yml	false	TIMEOUT	error	60.998399554	61.01110974799667	26.537984	cputime	TIMEOUT	error	61.01793145	61.024663552991115	253.173760	cputime
pthread-wmm/mix008_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.995836635	61.01501144799113	26.476544	cputime	TIMEOUT	error	61.025248292	61.03767682099715	347.529216	cputime
pthread-wmm/mix021.opt.yml	false	TIMEOUT	error	60.997092989	61.00972579899826	26.525696	cputime	TIMEOUT	error	60.457090957	61.03684644700843	388.235264	cputime
pthread-wmm/safe012_power.opt.yml	false	TIMEOUT	error	60.993896698	61.01124090400117	26.480640	cputime	TIMEOUT	error	60.997893289	61.01386055701005	26.505216	cputime
pthread-wmm/mix007.oepc.yml	false	TIMEOUT	error	60.995569167	61.01046184099687	26.591232	cputime	TIMEOUT	error	60.980232392	61.03130921399861	349.011968	cputime
pthread-wmm/mix005_tso.oepc.yml	false	TIMEOUT	error	60.993758362	61.01007983100135	26.607616	cputime	TIMEOUT	error	61.022628011	61.030539828992914	377.966592	cputime
pthread-wmm/rfi009_power.opt_pso.oepc_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	error	60.984554292	61.007079466988216	26.529792	cputime	TIMEOUT	error	61.017885224	61.02676863400848	242.126848	cputime
pthread-wmm/mix014_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	error	60.99093067	61.009754508006154	26.509312	cputime	TIMEOUT	error	61.025215586	61.02965277200565	340.914176	cputime
pthread-wmm/mix020.opt.yml	false	TIMEOUT	error	61.000571968	61.011752003993024	26.533888	cputime	TIMEOUT	error	61.024203173	61.03389237499505	344.514560	cputime
pthread-wmm/mix013.oepc.yml	false	TIMEOUT	error	61.00059021	61.01170226800605	26.583040	cputime	TIMEOUT	error	61.016632033	61.02355826100393	241.758208	cputime
pthread-wmm/mix008.opt.yml	false	TIMEOUT	error	60.976124666	61.01093345999834	26.607616	cputime	TIMEOUT	error	61.022695216	61.03503919500508	345.600000	cputime
pthread-wmm/mix005.opt.yml	false	TIMEOUT	error	60.957684591	61.00773158700031	26.607616	cputime	TIMEOUT	error	61.019387119	61.032645573999616	373.592064	cputime
pthread-wmm/mix014.opt.yml	false	TIMEOUT	error	60.99787829	61.01028177399712	26.615808	cputime	TIMEOUT	error	61.022675337	61.02989324499504	345.395200	cputime
pthread-wmm/mix013.opt.yml	false	TIMEOUT	error	60.994070881	61.01139166600478	26.587136	cputime	TIMEOUT	error	61.027402459	61.03384542700951	347.287552	cputime
pthread-wmm/safe009_rmo.oepc.yml	false	false(unreach-call)	correct	0.086705525	0.09455427300417796	26.619904		false(unreach-call)	correct	0.084281102	0.09183718299027532	26.652672	
pthread-wmm/rfi006_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	error	60.984842322	61.00951892598823	26.673152	cputime	TIMEOUT	error	61.019662941	61.03285159700317	377.905152	cputime
