tool		TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):
weaver/popl20-min-max-inc-dec.wvr.yml	true	ABORTED	0.027481691	0.23721384204691276	9.916416	ABORTED	0.050150335	0.27865636901697144	23.486464	ABORTED	0.051085297	0.28204962401650846	23.568384	ABORTED	0.026641443	0.1945529929944314	9.752576
weaver/parallel-misc-1.wvr.yml	true	ABORTED	0.026978615	0.1843690100358799	9.920512	ABORTED	0.051766605	0.3972721149912104	23.515136	ABORTED	0.050438067	0.23930682701757178	23.433216	ABORTED	0.026005384	0.2531577440095134	9.723904
weaver/popl20-more-dec-subseq.wvr.yml	true	ERROR (compilation)	0.023550632	0.027403183979913592	9.875456	ERROR (compilation)	0.04961532	0.14601039700210094	23.638016	ERROR (compilation)	0.049324122	0.0942464749678038	23.691264	ERROR (compilation)	0.024362019	0.11213477497221902	9.474048
weaver/popl20-more-inc-subseq.wvr.yml	true	ERROR (compilation)	0.022865797	0.028122975025326014	9.846784	ERROR (compilation)	0.048035667	0.07603737397585064	23.687168	ERROR (compilation)	0.050563768	0.1609804420149885	23.654400	ERROR (compilation)	0.021973711	0.03667619201587513	9.437184
weaver/chl-exp-term-subst.wvr.yml	true	ERROR (compilation)	0.024114643	0.0461336380103603	9.879552	ERROR (compilation)	0.05038021	0.10768088698387146	23.601152	ERROR (compilation)	0.047679344	0.16124830598710105	23.568384	ERROR (compilation)	0.022751145	0.08203272899845615	9.478144
weaver/chl-array-int-subst.wvr.yml	true	ERROR (compilation)	0.026672004	0.08933705202070996	9.908224	ERROR (compilation)	0.052168544	0.16089910798473284	23.609344	ERROR (compilation)	0.052169157	0.20040129800327122	23.592960	ERROR (compilation)	0.023425791	0.07582167501095682	9.543680
weaver/unroll-cond-5.wvr.yml	true	ERROR (compilation)	0.025345062	0.07340548298088834	9.912320	ERROR (compilation)	0.048478392	0.14472401497187093	23.605248	ERROR (compilation)	0.048235398	0.18606128002284095	23.687168	ERROR (compilation)	0.023386533	0.07475970598170534	9.445376
weaver/popl20-three-array-min.wvr.yml	true	ERROR (compilation)	0.023863902	0.03915850701741874	9.936896	ERROR (compilation)	0.045431314	0.09178343502571806	23.678976	ERROR (compilation)	0.047222786	0.05393596499925479	23.666688	ERROR (compilation)	0.026098024	0.08225030900212005	9.494528
weaver/popl20-two-queue.wvr.yml	true	ERROR (compilation)	0.023717709	0.02775115700205788	9.908224	ERROR (compilation)	0.046620267	0.10510297695873305	23.678976	ERROR (compilation)	0.051599748	0.1019713039859198	23.638016	ERROR (compilation)	0.025699857	0.1199721570010297	9.523200
weaver/popl20-three-array-max.wvr.yml	true	ERROR (compilation)	0.027725983	0.09544802596792579	9.875456	ERROR (compilation)	0.051767431	0.10900147102074698	23.683072	ERROR (compilation)	0.051362555	0.1413510839920491	23.662592	ERROR (compilation)	0.025934707	0.0553416259936057	9.486336
weaver/parallel-lamport.wvr.yml	true	ABORTED	0.027929221	0.1783184800297022	9.801728	ABORTED	0.054199556	0.2651884690276347	23.506944	ABORTED	0.051890273	0.2486188350012526	23.441408	ABORTED	0.026686804	0.2515253630117513	9.703424
weaver/popl20-bad-dot-product.wvr.yml	true	ERROR (compilation)	0.026319146	0.050263342971447855	9.932800	ERROR (compilation)	0.051837719	0.13874593999935314	23.683072	ERROR (compilation)	0.04997379	0.1492550530238077	23.638016	ERROR (compilation)	0.021481142	0.03684091300237924	9.531392
weaver/popl20-prod-cons.wvr.yml	true	ERROR (compilation)	0.027220834	0.11291145201539621	9.818112	ERROR (compilation)	0.049696932	0.14208147500175983	23.605248	ERROR (compilation)	0.050437561	0.1311413310468197	23.658496	ERROR (compilation)	0.023834634	0.09896018600557	9.502720
weaver/parallel-barrier.wvr.yml	true	ERROR (unsupported external)	0.025085821	0.21315169503213838	9.773056	ERROR (unsupported external)	0.051400242	0.16989758901763707	23.527424	ERROR (unsupported external)	0.050589355	0.15719681099290028	23.535616	ERROR (unsupported external)	0.026904031	0.19498217501677573	9.719808
weaver/popl20-more-multiply-verify.wvr.yml	true	ERROR (compilation)	0.025302999	0.05121730198152363	9.904128	ERROR (compilation)	0.048432854	0.11353369505377486	23.658496	ERROR (compilation)	0.053522324	0.08405337802832946	23.707648	ERROR (compilation)	0.023838607	0.07113047898747027	9.490432
weaver/test-hard1.wvr.yml	true	ERROR (compilation)	0.023315967	0.028290617046877742	9.895936	ERROR (compilation)	0.04686475	0.13448902900563553	23.683072	ERROR (compilation)	0.05087753	0.1201395730022341	23.613440	ERROR (compilation)	0.024271813	0.09834217000752687	9.437184
weaver/popl20-send-receive.wvr.yml	true	ERROR (compilation)	0.024835637	0.06381587899522856	9.900032	ERROR (compilation)	0.049513417	0.09240969899110496	23.724032	ERROR (compilation)	0.04900674	0.15225806302623823	23.687168	ERROR (compilation)	0.024853391	0.0672815489815548	9.453568
weaver/parallel-ticket-8.wvr.yml	true	ERROR (unsupported external)	0.026419671	0.14727614796720445	9.883648	ERROR (unsupported external)	0.05240744	0.15733035799348727	23.511040	ERROR (unsupported external)	0.04924154	0.12096066301455721	23.547904	ERROR (unsupported external)	0.027338025	0.20954337704461068	9.662464
weaver/chl-chromosome-trans.wvr.yml	true	ERROR (compilation)	0.025375182	0.05469090800033882	9.920512	ERROR (compilation)	0.047296439	0.1150068329880014	23.646208	ERROR (compilation)	0.047165559	0.08042738400399685	23.638016	ERROR (compilation)	0.023876175	0.0584410370211117	9.461760
weaver/chl-chromosome-subst.wvr.yml	true	ERROR (compilation)	0.027486263	0.03552576102083549	9.850880	ERROR (compilation)	0.047758469	0.07070359803037718	23.678976	ERROR (compilation)	0.045155596	0.049962584977038205	23.617536	ERROR (compilation)	0.023821556	0.09752878901781514	9.510912
weaver/chl-word-trans.wvr.yml	true	ERROR (compilation)	0.026076254	0.06842165999114513	9.879552	ERROR (compilation)	0.052304536	0.13327670498983935	23.666688	ERROR (compilation)	0.050710762	0.16709603101480752	23.695360	ERROR (compilation)	0.022946583	0.032787330041173846	9.486336
weaver/parallel-bakery-3.wvr.yml	true	ERROR (unsupported external)	0.026996108	0.1464034229866229	9.953280	ERROR (unsupported external)	0.05270346	0.13609662395901978	23.527424	ERROR (unsupported external)	0.052408391	0.1625795370200649	23.527424	ERROR (unsupported external)	0.028299498	0.22178349999012426	9.768960
weaver/popl20-bad-dot-product-alt.wvr.yml	true	ERROR (compilation)	0.029511927	0.13853767298860475	9.826304	ERROR (compilation)	0.04950469	0.1275599889922887	23.613440	ERROR (compilation)	0.050080398	0.09186223201686516	23.654400	ERROR (compilation)	0.026576308	0.028165210038423538	9.449472
weaver/chl-collitem-trans.wvr.yml	true	ERROR (compilation)	0.024515218	0.07177826098632067	9.977856	ERROR (compilation)	0.051361564	0.0991848330013454	23.580672	ERROR (compilation)	0.050814717	0.17315361503278837	23.703552	ERROR (compilation)	0.023470399	0.06163822999224067	9.519104
weaver/chl-word-subst.wvr.yml	true	ERROR (compilation)	0.02779369	0.133425707987044	9.928704	ERROR (compilation)	0.05053996	0.09501370700309053	23.699456	ERROR (compilation)	0.046639239	0.1162722609587945	23.687168	ERROR (compilation)	0.021681079	0.07427425298374146	9.494528
weaver/chl-collitem-subst.wvr.yml	true	ERROR (compilation)	0.023147614	0.0530690629966557	9.949184	ERROR (compilation)	0.046515615	0.09736141801113263	23.638016	ERROR (compilation)	0.048149568	0.08542819099966437	23.613440	ERROR (compilation)	0.02696392	0.06655468203825876	9.515008
weaver/popl20-queue-add-3.wvr.yml	true	ERROR (compilation)	0.025636681	0.09519013203680515	9.863168	ERROR (compilation)	0.051541998	0.10655726498225704	23.687168	ERROR (compilation)	0.046090629	0.10989733802853152	23.703552	ERROR (compilation)	0.026864358	0.0964848079602234	9.506816
weaver/popl20-horseshoe.wvr.yml	true	ERROR (compilation)	0.027062621	0.11598756100283936	9.928704	ERROR (compilation)	0.048205328	0.17463750700699165	23.601152	ERROR (compilation)	0.050993428	0.08632075501373038	23.683072	ERROR (compilation)	0.022677585	0.04156997601967305	9.400320
weaver/parallel-barrier-loop.wvr.yml	false	ERROR (unsupported external)	0.027798442	0.2336309640086256	9.920512	ERROR (unsupported external)	0.051859908	0.14786962297512218	23.543808	ERROR (unsupported external)	0.052586052	0.21961908496450633	23.461888	ERROR (unsupported external)	0.026016411	0.2010796829708852	9.732096
weaver/popl20-more-queue-add-3-nl.wvr.yml	true	ERROR (compilation)	0.025294344	0.05709941399982199	9.875456	ERROR (compilation)	0.04620536	0.12313730898313224	23.670784	ERROR (compilation)	0.048749277	0.18326021102257073	23.638016	ERROR (compilation)	0.024539663	0.07925482996506616	9.494528
weaver/chl-node-symm.wvr.yml	true	ERROR (compilation)	0.026140725	0.06427205901127309	9.928704	ERROR (compilation)	0.051608239	0.1206740050110966	23.621632	ERROR (compilation)	0.050599068	0.0931008150218986	23.699456	ERROR (compilation)	0.022993787	0.07367518899263814	9.555968
weaver/parallel-parallel-sum-1.wvr.yml	true	ERROR (compilation)	0.025271993	0.04497204901417717	9.859072	ERROR (compilation)	0.046445874	0.08258679998107255	23.678976	ERROR (compilation)	0.050415002	0.07397560501703992	23.605248	ERROR (compilation)	0.024277145	0.032994182955008	9.482240
weaver/parallel-parallel-sum-equiv.wvr.yml	true	ERROR (compilation)	0.02588314	0.07205067801987752	9.879552	ERROR (compilation)	0.047226951	0.06722384400200099	23.678976	ERROR (compilation)	0.048116503	0.11562440899433568	23.703552	ERROR (compilation)	0.023105401	0.08211626502452418	9.433088
weaver/popl20-bad-ring.wvr.yml	true	ERROR (compilation)	0.02605987	0.11553826200542971	9.904128	ERROR (compilation)	0.053153284	0.21543247299268842	23.670784	ERROR (compilation)	0.04597294	0.14391246798913926	23.650304	ERROR (compilation)	0.025978992	0.11795477999839932	9.568256
weaver/chl-name-comparator-symm.wvr.yml	true	ERROR (compilation)	0.025150157	0.11503868299769238	9.834496	ERROR (compilation)	0.047880146	0.10096463898662478	23.654400	ERROR (compilation)	0.050460817	0.12985497602494434	23.633920	ERROR (compilation)	0.025874012	0.09249705099500716	9.469952
weaver/popl20-prod-cons3.wvr.yml	true	ERROR (compilation)	0.027007595	0.0303618679754436	9.936896	ERROR (compilation)	0.052737179	0.22445609600981697	23.597056	ERROR (compilation)	0.052864866	0.15159330202732235	23.588864	ERROR (compilation)	0.022694966	0.037778862984851	9.416704
weaver/popl20-bad-ring-nondet.wvr.yml	true	ERROR (compilation)	0.026731015	0.11093958397395909	9.850880	ERROR (compilation)	0.046382774	0.09874998201848939	23.609344	ERROR (compilation)	0.049066926	0.05544310301775113	23.674880	ERROR (compilation)	0.02624455	0.03105470002628863	9.515008
weaver/popl20-more-buffer-mult2.wvr.yml	true	ERROR (compilation)	0.026863736	0.10633724299259484	9.912320	ERROR (compilation)	0.052497461	0.17587608698522672	23.715840	ERROR (compilation)	0.048137714	0.14895798498764634	23.613440	ERROR (compilation)	0.022971828	0.027880291978362948	9.478144
weaver/popl20-bad-buffer-mult-alt2.wvr.yml	true	ERROR (compilation)	0.027398984	0.09656807297142223	9.945088	ERROR (compilation)	0.04671218	0.12154949898831546	23.703552	ERROR (compilation)	0.05086353	0.13219176704296842	23.711744	ERROR (compilation)	0.027127551	0.09940538101363927	9.433088
weaver/popl20-more-buffer-mult.wvr.yml	true	ERROR (compilation)	0.025162169	0.03366383002139628	9.871360	ERROR (compilation)	0.046575486	0.12304254499031231	23.678976	ERROR (compilation)	0.046766749	0.07501632499042898	23.695360	ERROR (compilation)	0.02460432	0.05239079298917204	9.474048
weaver/popl20-more-buffer-mult3.wvr.yml	false	ERROR (compilation)	0.025949679	0.04132263996871188	9.895936	ERROR (compilation)	0.052918575	0.18947135499911383	23.621632	ERROR (compilation)	0.052002249	0.1377338250167668	23.691264	ERROR (compilation)	0.025391542	0.062464112997986376	9.531392
weaver/popl20-more-buffer-series2.wvr.yml	true	ERROR (compilation)	0.024382757	0.02888384397374466	9.957376	ERROR (compilation)	0.051548539	0.17843421100405976	23.592960	ERROR (compilation)	0.050234423	0.12817846599500626	23.724032	ERROR (compilation)	0.028637144	0.12375470600090921	9.433088
weaver/chl-node-trans.wvr.yml	true	ERROR (compilation)	0.027768286	0.08614326501265168	9.949184	ERROR (compilation)	0.047740244	0.09702861303230748	23.666688	ERROR (compilation)	0.04994287	0.16760438500205055	23.711744	ERROR (compilation)	0.023047069	0.03933952801162377	9.457664
weaver/parallel-parallel-sum-2.wvr.yml	true	ERROR (compilation)	0.026599163	0.09188600198831409	9.949184	ERROR (compilation)	0.054521494	0.23493946401868016	23.691264	ERROR (compilation)	0.052311503	0.1336223300313577	23.658496	ERROR (compilation)	0.023213255	0.06435290101217106	9.498624
weaver/chl-node-subst.wvr.yml	true	ERROR (compilation)	0.025603137	0.08476881100796163	9.932800	ERROR (compilation)	0.048738152	0.16711578401736915	23.642112	ERROR (compilation)	0.048364264	0.1938865109696053	23.617536	ERROR (compilation)	0.023622033	0.02881758101284504	9.453568
weaver/popl20-bad-buffer-mult-alt.wvr.yml	true	ERROR (compilation)	0.028580467	0.08180912700481713	9.912320	ERROR (compilation)	0.047372161	0.1317580970353447	23.625728	ERROR (compilation)	0.052433399	0.25913672702154145	23.683072	ERROR (compilation)	0.025152103	0.046064477995969355	9.486336
weaver/popl20-bad-buffer-mult-alt3.wvr.yml	false	ERROR (compilation)	0.025939426	0.07067269302206114	9.834496	ERROR (compilation)	0.050022935	0.16409103001933545	23.646208	ERROR (compilation)	0.052887452	0.11603803199250251	23.654400	ERROR (compilation)	0.023897772	0.05383019300643355	9.515008
weaver/popl20-more-buffer-series.wvr.yml	true	ERROR (compilation)	0.026014072	0.04735932598123327	9.883648	ERROR (compilation)	0.051048316	0.12397256499389187	23.695360	ERROR (compilation)	0.048130058	0.1409853950026445	23.719936	ERROR (compilation)	0.026495526	0.1042569899582304	9.437184
weaver/popl20-more-buffer-series3.wvr.yml	false	ERROR (compilation)	0.026734339	0.05005912797059864	9.940992	ERROR (compilation)	0.05175252	0.26116616604849696	23.662592	ERROR (compilation)	0.047831605	0.1099376639467664	23.601152	ERROR (compilation)	0.023122753	0.0933712680125609	9.551872
weaver/parallel-parallel-sum-1-dsl.wvr.yml	true	ERROR (compilation)	0.026891445	0.14825426903553307	9.809920	ERROR (compilation)	0.04981332	0.17681378201814368	23.633920	ERROR (compilation)	0.050126599	0.14039717998821288	23.658496	ERROR (compilation)	0.02283707	0.11302795802475885	9.502720
weaver/popl20-commit-1.wvr.yml	true	ERROR (compilation)	0.028062236	0.037662621994968504	9.887744	ERROR (compilation)	0.049290691	0.19554586498998106	23.703552	ERROR (compilation)	0.04945824	0.19090151297859848	23.691264	ERROR (compilation)	0.028950282	0.10652245802339166	9.539584
weaver/parallel-bakery-4.wvr.yml	true	ERROR (unsupported external)	0.027673253	0.16117431997554377	9.965568	ERROR (unsupported external)	0.053523794	0.2061077409889549	23.707648	ERROR (unsupported external)	0.053401258	0.18762077897554263	23.711744	ERROR (unsupported external)	0.026050172	0.16657396097434685	9.867264
weaver/popl20-prod-cons-eq.wvr.yml	true	ERROR (compilation)	0.025899079	0.0907988459803164	9.814016	ERROR (compilation)	0.050608403	0.24823854101123288	23.650304	ERROR (compilation)	0.047413518	0.13591974001610652	23.654400	ERROR (compilation)	0.023881948	0.08411365799838677	9.486336
weaver/chl-name-comparator-trans.wvr.yml	true	ERROR (compilation)	0.026084265	0.04859804594889283	9.986048	ERROR (compilation)	0.050035636	0.12502870900789276	23.695360	ERROR (compilation)	0.050520853	0.13313334999838844	23.674880	ERROR (compilation)	0.025711463	0.07073751103598624	9.531392
weaver/chl-name-comparator-subst.wvr.yml	true	ERROR (compilation)	0.025131983	0.05541786103276536	9.981952	ERROR (compilation)	0.047114545	0.1873955909977667	23.719936	ERROR (compilation)	0.050071103	0.1728947829687968	23.617536	ERROR (compilation)	0.024435352	0.11169541598064825	9.547776
weaver/chl-nzb-file-symm.wvr.yml	true	ERROR (compilation)	0.027437718	0.06488379801157862	9.854976	ERROR (compilation)	0.05038443	0.1450102270464413	23.728128	ERROR (compilation)	0.048297266	0.1362430719891563	23.597056	ERROR (compilation)	0.024562067	0.07476684497669339	9.445376
weaver/popl20-bad-commit-1.wvr-bad.yml	true	ERROR (compilation)	0.028606099	0.056811437010765076	9.891840	ERROR (compilation)	0.047811213	0.15882335603237152	23.703552	ERROR (compilation)	0.047289364	0.1743027219781652	23.670784	ERROR (compilation)	0.024372237	0.07369437400484458	9.539584
weaver/popl20-commit-2.wvr.yml	true	ERROR (compilation)	0.028085355	0.0480973559897393	9.924608	ERROR (compilation)	0.049434965	0.19755924603668973	23.744512	ERROR (compilation)	0.049698689	0.18044596398249269	23.617536	ERROR (compilation)	0.023082179	0.049088275991380215	9.519104
weaver/chl-nzb-file-trans.wvr.yml	true	ERROR (compilation)	0.02818771	0.13567275303648785	9.949184	ERROR (compilation)	0.049671505	0.18554195604519919	23.621632	ERROR (compilation)	0.048396264	0.09467148699332029	23.658496	ERROR (compilation)	0.024912089	0.07162060699192807	9.515008
weaver/popl20-bad-commit-2.wvr-bad.yml	true	ERROR (compilation)	0.026258301	0.07812888798071072	9.908224	ERROR (compilation)	0.047127579	0.09751210600370541	23.674880	ERROR (compilation)	0.047855558	0.13243422703817487	23.654400	ERROR (compilation)	0.025269927	0.08078143803868443	9.506816
weaver/chl-nzb-file-subst.wvr.yml	true	ERROR (compilation)	0.0299183	0.14342791796661913	9.912320	ERROR (compilation)	0.045003962	0.124080601031892	23.678976	ERROR (compilation)	0.04875174	0.15665896999416873	23.687168	ERROR (compilation)	0.026424405	0.10390802199253812	9.531392
weaver/chl-poker-hand-symm.wvr.yml	true	ERROR (compilation)	0.029034161	0.1026975570130162	9.920512	ERROR (compilation)	0.054353468	0.26897713396465406	23.744512	ERROR (compilation)	0.047795416	0.1366811019834131	23.781376	ERROR (compilation)	0.027260057	0.10329462500521913	9.539584
weaver/chl-poker-hand-trans.wvr.yml	true	ERROR (compilation)	0.028155784	0.06204884999897331	10.014720	ERROR (compilation)	0.049664835	0.1342133249854669	23.838720	ERROR (compilation)	0.05004828	0.13644130999455228	23.834624	ERROR (compilation)	0.024492173	0.04854089400032535	9.613312
weaver/chl-poker-hand-subst.wvr.yml	true	ERROR (compilation)	0.028337492	0.05408464599167928	10.006528	ERROR (compilation)	0.048811493	0.1026869629858993	23.752704	ERROR (compilation)	0.053329429	0.19250929198460653	23.769088	ERROR (compilation)	0.025247791	0.062453406979329884	9.666560
pthread-ext/28_buggy_simple_loop1_vf.yml	false	ERROR (unsupported external)	0.028055023	0.2578916230122559	10.174464	ERROR (unsupported external)	0.056435653	0.2550496159819886	24.121344	ERROR (unsupported external)	0.050845654	0.11672466795425862	24.084480	TIMEOUT	9.906413997	41.2881605370203	1369.223168
pthread-atomic/read_write_lock-1.yml	true	ERROR (compilation)	0.026668582	0.04921242001000792	9.871360	ERROR (compilation)	0.047816418	0.10408506297972053	23.670784	ERROR (compilation)	0.054433046	0.16901025403058156	23.601152	ERROR (compilation)	0.025097669	0.12333564599975944	9.482240
pthread-ext/14_spin2003.yml	true	true	0.02773585	0.14008294499944896	10.117120	true	0.051276656	0.14254829700803384	24.145920	true	0.053701409	0.1775270689977333	24.100864	TIMEOUT	9.246007702	41.33167843800038	1397.362688
pthread-ext/29_conditionals_vs.yml	true	true	0.026792953	0.06729428697144613	10.137600	true	0.054955686	0.19327657902613282	24.092672	true	0.054032358	0.1961481159669347	24.043520	TIMEOUT	10.354664571	35.60311588697368	1606.459392
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	0.026909673	0.08828028402058408	10.080256	true	0.052992928	0.1239498850191012	24.137728	true	0.051228888	0.13964647700777277	24.141824	TIMEOUT	7.066266872	41.21576676797122	733.036544
pthread-ext/46_monabsex2_vs.yml	true	true	0.027239678	0.031671117001678795	10.137600	true	0.052814214	0.1810532989911735	24.104960	true	0.050985604	0.14635492803063244	24.084480	TIMEOUT	10.149308881	39.50466942496132	1485.250560
pthread-ext/45_monabsex1_vs.yml	true	true	0.025861888	0.06061519798822701	10.153984	true	0.057246693	0.30073256499599665	24.158208	true	0.05205735	0.19911358098033816	24.133632	TIMEOUT	10.360014647	35.850654762994964	1515.470848
pthread-divine/tls_destructor_worker.yml	false	ERROR (compilation)	0.027044334	0.11195601901272312	10.092544	ERROR (compilation)	0.050022944	0.12828463001642376	23.875584	ERROR (compilation)	0.048408266	0.2090867180377245	23.896064	ERROR (compilation)	0.025426773	0.05293086898745969	9.695232
pthread-ext/31_simple_loop5_vs.yml	true	TIMEOUT	9.211475566	41.533467728993855	3944.321024	TIMEOUT	10.256606832	31.798796394024976	24.768512	TIMEOUT	9.852698113	41.02097126404988	24.158208	TIMEOUT	10.084583129	30.646877755003516	1089.572864
pthread/stateful01-1.yml	false	false(unreach-call)	0.026923587	0.04313267901306972	10.133504	false(unreach-call)	0.053581547	0.15496040199650452	24.199168	false(unreach-call)	0.052977369	0.12231549195712432	24.260608	false(unreach-call)	0.025882348	0.10763057396980003	9.580544
pthread/stateful01-2.yml	true	true	0.0266606	0.06570212601218373	10.100736	true	0.057070006	0.23378164903260767	24.223744	true	0.053370031	0.22416243300540373	24.248320	true	0.024453689	0.03763663995778188	9.666560
pthread-atomic/time_var_mutex.yml	true	true	0.026920492	0.053938211989589036	10.133504	true	0.054373647	0.2068172669969499	24.170496	true	0.052828513	0.19619965297169983	24.203264	true	0.02516226	0.06307975604431704	9.637888
pthread-ext/01b_inc.yml	true	true	0.027814508	0.10163166798884049	10.088448	true	0.051856253	0.21026976499706507	24.100864	true	0.051856197	0.17394599603721872	24.100864	TIMEOUT	10.240789003	28.569103613030165	1631.133696
pthread-ext/40_barrier_vf.yml	false	ERROR (compilation)	0.0293121	0.040928023983724415	10.125312	ERROR (compilation)	0.05337075	0.1952583949896507	23.883776	ERROR (compilation)	0.051297808	0.2653964350465685	23.797760	ERROR (compilation)	0.025040746	0.05270568100968376	9.613312
pthread/triangular-1.yml	true	true	1.200383051	3.138861851999536	10.379264	true	7.942428775	31.794589015014935	24.207360	true	1.258468646	3.958991595020052	24.170496	true	2.740145978	10.922339063021354	24.629248
pthread/triangular-2.yml	false	false(unreach-call)	0.670348048	2.329486917005852	10.362880	false(unreach-call)	4.189648277	16.549335071991663	24.223744	false(unreach-call)	0.753514631	4.378890986961778	24.199168	false(unreach-call)	0.119044374	0.33101409999653697	23.781376
pthread-ext/09_fmaxsym-zero.yml	true	ABORTED	0.027790973	0.21787615097127855	10.158080	ABORTED	0.053879284	0.2556211560149677	24.125440	ABORTED	0.050900795	0.3264556229696609	24.109056	TIMEOUT	9.264756701	41.32443129300373	1330.671616
pthread/triangular-longer-1.yml	true	TIMEOUT	10.092655193	37.22032249101903	10.706944	TIMEOUT	10.309690619	35.685068562976085	24.240128	TIMEOUT	6.161110663	40.82516328198835	24.207360	TIMEOUT	10.032158981	30.037696934014093	9.764864
pthread-ext/35_double_lock_p3_vs.yml	true	ERROR (unsupported external)	0.027159983	0.21211226301966235	10.104832	ERROR (unsupported external)	0.052882173	0.15355666901450604	24.113152	ERROR (unsupported external)	0.052988416	0.18029139598365873	24.133632	TIMEOUT	7.378539179	41.40018943196628	1090.637824
pthread/triangular-longest-1.yml	true	TIMEOUT	10.265696448	35.38643682003021	12.451840	TIMEOUT	10.048115616	30.046041008958127	39.424000	TIMEOUT	10.096025243	39.225233047036454	68.915200	TIMEOUT	8.529429973	41.0363111589686	9.805824
pthread/triangular-longer-2.yml	false	TIMEOUT	7.340310949	41.013946902996395	10.657792	TIMEOUT	10.044252725	34.90362722199643	24.211456	TIMEOUT	7.855802907	41.02017269702628	24.244224	TIMEOUT	10.152066255	25.316526847018395	9.875456
pthread/triangular-longest-2.yml	false	TIMEOUT	9.822672234	41.01140313403448	12.439552	TIMEOUT	10.261822214	26.933185097994283	40.075264	TIMEOUT	10.385375405	35.76687747699907	71.979008	TIMEOUT	10.269481828	35.80093561700778	9.883648
pthread-ext/02_inc_cas.yml	true	true	0.0283873	0.08597837702836841	10.072064	true	0.059305859	0.16674097697250545	24.141824	true	0.053745787	0.13932759198360145	24.129536	TIMEOUT	8.254744602	40.520184897992294	1144.938496
pthread-ext/36_stack_cas_p0_vs_concur.yml	true	ERROR (unsupported external)	0.029682659	0.25792924501001835	10.092544	ERROR (unsupported external)	0.059144736	0.17480401799548417	24.133632	ERROR (unsupported external)	0.057849827	0.21255948900943622	24.117248	TIMEOUT	7.396641917	41.262920667999424	757.776384
goblint-regression/28-race_reach_21-deref_read_racing.yml	false	TIMEOUT	10.207328563	35.34100173000479	438.677504	TIMEOUT	9.450795139	40.38259668601677	38.580224	TIMEOUT	7.157706834	41.01566728996113	24.207360	TIMEOUT	7.719644802	40.88535889796913	444.321792
pthread-ext/18_read_write_lock.yml	true	ERROR (compilation)	0.027967445	0.1488528280169703	9.801728	ERROR (compilation)	0.055667478	0.2851827149861492	23.699456	ERROR (compilation)	0.049256501	0.12303908896865323	23.707648	ERROR (compilation)	0.026640097	0.07694834301946685	9.420800
pthread-ext/11_fmaxsymopt-zero.yml	true	ABORTED	0.026010789	0.17925560200819746	10.141696	ABORTED	0.054167721	0.288365050975699	24.125440	ABORTED	0.051896858	0.2578675340046175	24.141824	TIMEOUT	7.969533254	40.42655766598182	1221.189632
pthread-ext/09_fmaxsym.yml	true	ABORTED	0.025428778	0.17880266899010167	10.170368	ABORTED	0.055214661	0.30795746902003884	24.088576	ABORTED	0.052970802	0.23119422001764178	24.027136	TIMEOUT	9.388912021	41.56185670901323	1360.015360
pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	0.026319991	0.06609910598490387	10.055680	true	0.059026411	0.28477732196915895	24.117248	true	0.055568662	0.20139696600381285	24.150016	TIMEOUT	10.485983224	33.483695066999644	1508.581376
goblint-regression/28-race_reach_22-deref_read_racefree.yml	true	TIMEOUT	6.747320677	41.11245213099755	434.958336	TIMEOUT	7.033654596	41.01654327096185	34.365440	TIMEOUT	10.11975036	30.89605262700934	26.591232	TIMEOUT	8.157181859	41.12058532499941	444.657664
goblint-regression/28-race_reach_37-indirect_racing.yml	false	TIMEOUT	10.098047281	29.88517420203425	439.164928	TIMEOUT	7.931787829	41.01821963099064	36.388864	TIMEOUT	7.162434022	41.04056195501471	24.219648	TIMEOUT	7.622274765	41.16837353701703	444.579840
